game_id,home_team,away_team,home_dsr,away_dsr,home_gc,away_gc,home_gc_signed,away_gc_signed,home_gc_avg,away_gc_avg,home_gc_fourthqtr,away_gc_fourthqtr
2018_06_PHI_NYG,NYG,PHI,0.5652173913043478,0.7142857142857143,24.752476,160.24753,-67.74753,67.74753,-0.36423402191490256,0.36423402191490256,-22.990502682252554,22.99050271511078
2018_06_PIT_CIN,CIN,PIT,0.7391304347826086,0.7931034482758621,83.387886,90.61212,-3.6121314,3.6121314,-0.02064075061253139,0.02064075061253139,-9.267724104225636,9.2677241563797
2018_06_SEA_OAK,LV,SEA,0.6190476190476191,0.7222222222222222,25.914732,131.08527,-52.585262,52.585266,-0.3328181158138227,0.3328181399574763,-15.725130112550687,15.725130081176758
2018_06_SF_GB,GB,SF,0.7352941176470589,0.6538461538461539,86.98179,91.018234,-2.0182247,2.0182238,-0.01127499841444985,0.011274993086660374,-9.161141820251942,9.161141753196716
2018_06_TB_ATL,ATL,TB,0.8064516129032258,0.8275862068965517,139.91508,40.084915,49.915096,-49.915096,0.2757740126130331,-0.2757740126130331,16.96014153957367,-16.960141509771347
2018_07_BUF_IND,IND,BUF,0.75,0.5769230769230769,136.20078,24.799221,55.70078,-55.70078,0.34383196889618295,-0.34383196889618295,21.178702116012573,-21.1787021348282
2018_07_CAR_PHI,PHI,CAR,0.76,0.7916666666666666,118.04225,43.957764,37.042233,-37.042233,0.22725296020507812,-0.22725296020507812,12.712242066860199,-12.712242104113102
2018_07_CIN_KC,KC,CIN,0.8857142857142857,0.5882352941176471,151.64679,19.35322,66.14678,-66.14678,0.3845743134964344,-0.3845743134964344,17.246731638908386,-17.246731567189272
2018_07_CLE_TB,TB,CLE,0.7,0.5769230769230769,159.31766,57.682316,50.81768,-50.81768,0.23310862549948036,-0.23310862549948036,14.866095513105392,-14.866095643490553
2018_07_DAL_WAS,WAS,DAL,0.625,0.6666666666666666,130.86488,43.135113,43.864887,-43.864887,0.250656498500279,-0.250656498500279,19.360719621181488,-19.36071956343949
2018_07_DEN_ARI,ARI,DEN,0.5217391304347826,0.6363636363636364,12.704671,170.29527,-78.79536,78.79536,-0.42823563451352326,0.42823563451352326,-18.24537672787119,18.24537682533264
2018_07_DET_MIA,MIA,DET,0.7619047619047619,0.8148148148148148,31.534843,128.46515,-48.465153,48.465153,-0.3010257934191212,0.3010257934191212,-21.918084636330605,21.9180845618248
2018_07_HOU_JAX,JAX,HOU,0.6,0.6190476190476191,27.369534,145.6305,-59.13047,59.13047,-0.3398302889418328,0.3398302889418328,-21.498598556034267,21.498598635196686
2018_07_LA_SF,SF,LA,0.5925925925925926,0.7307692307692307,28.135414,133.86458,-52.864586,52.864586,-0.3243226127390481,0.3243226127390481,-18.229145113538834,18.229145109653473
2018_07_MIN_NYJ,NYJ,MIN,0.5172413793103449,0.52,52.80794,138.19208,-42.692062,42.692062,-0.22235449155171713,0.22235449155171713,-27.122629423014587,27.122629284858704
2018_07_NE_CHI,CHI,NE,0.7407407407407407,0.7142857142857143,81.93536,127.06464,-22.564644,22.564644,-0.107450685046968,0.107450685046968,-22.82160427235067,22.821604251861572
2018_07_NO_BAL,BAL,NO,0.8076923076923077,0.8571428571428571,95.80608,80.193886,7.8061323,-7.8061323,0.04410244246660653,-0.04410244246660653,-7.302841119468212,7.302841126918793
2018_07_NYG_ATL,ATL,NYG,0.7407407407407407,0.75,126.94436,48.05563,39.44437,-39.444366,0.22411574016917835,-0.22411571849476208,23.630641102790833,-23.63064111303538
2018_07_TEN_LAC,LAC,TEN,0.7368421052631579,0.7931034482758621,111.67548,40.324528,35.67548,-35.67548,0.2331730711693857,-0.2331730711693857,14.899711906909943,-14.899712152779102
2018_08_BAL_CAR,CAR,BAL,0.7777777777777778,0.7307692307692307,146.99852,31.001484,57.998512,-57.998512,0.3240140350171308,-0.3240140350171308,21.420414566993713,-21.42041480448097
2018_08_CLE_PIT,PIT,CLE,0.78125,0.5652173913043478,131.08925,47.91071,41.58928,-41.58928,0.23105155097113717,-0.23105155097113717,22.439688563346863,-22.439688380633015
2018_08_DEN_KC,KC,DEN,0.7083333333333334,0.7241379310344828,132.06645,46.933525,42.566475,-42.566475,0.2364804161919488,-0.2364804161919488,23.793770253658295,-23.793770233169198
2018_08_GB_LA,LA,GB,0.7,0.64,91.58426,91.415726,0.08428195,-0.084282905,0.00045805408254913664,-0.0004580592655617258,8.165975004434586,-8.165975034236908
2018_08_IND_OAK,LV,IND,0.8260869565217391,0.8888888888888888,82.424416,86.57557,-2.0755577,2.0755558,-0.012209162992589614,0.012209151772891775,-8.85656074527651,8.856560796499252
2018_08_MIA_HOU,HOU,MIA,0.7619047619047619,0.64,136.37263,41.627342,47.372665,-47.372665,0.26465176204063373,-0.26465176204063373,19.81054997444153,-19.810549947811523
2018_08_NE_BUF,BUF,NE,0.6153846153846154,0.7,55.479134,135.52089,-40.02086,40.020863,-0.20844197273254395,0.20844199260075888,-23.5213945475698,23.521394729614258
2018_08_NO_MIN,MIN,NO,0.84,0.7142857142857143,56.2611,106.738914,-25.23892,25.23892,-0.15389585494995117,0.15389585494995117,-22.30016142874956,22.30016130208969
2018_08_NYJ_CHI,CHI,NYJ,0.75,0.47058823529411764,144.67604,36.323883,54.176094,-54.176094,0.2976708464570098,-0.2976708464570098,22.462030172348022,-22.462030140217394
2018_08_PHI_JAX,JAX,PHI,0.6521739130434783,0.7692307692307693,68.107925,94.892075,-13.392074,13.392074,-0.08165898555662573,0.08165898555662573,-14.684865534305573,14.684865534305573
2018_08_SEA_DET,DET,SEA,0.72,0.7916666666666666,38.19248,121.807556,-41.80753,41.807526,-0.25967409595939683,0.259674072265625,-25.593895482306834,25.593895375728607
2018_08_SF_ARI,ARI,SF,0.6666666666666666,0.5714285714285714,83.50592,107.49408,-11.994064,11.994064,-0.0624690850575765,0.0624690850575765,-10.04445020109415,10.044450134038925
2018_08_TB_CIN,CIN,TB,0.7241379310344828,0.7714285714285715,170.5098,35.49018,67.50984,-67.50984,0.3261345020238904,-0.3261345020238904,23.1341672539711,-23.1341673694551
2018_08_WAS_NYG,NYG,WAS,0.6153846153846154,0.64,52.02458,135.97542,-41.975418,41.97542,-0.22209215921068948,0.2220921793942729,-27.980023407842964,27.980023503303528
2018_09_ATL_WAS,WAS,ATL,0.7,0.8518518518518519,27.889416,149.11053,-60.610603,60.610603,-0.3405090074860648,0.3405090074860648,-22.06894646976434,22.068946421146393
2018_09_CHI_BUF,BUF,CHI,0.5833333333333334,0.5294117647058824,32.055496,161.94453,-64.9445,64.9445,-0.33304873735476764,0.33304873735476764,-26.238497722115426,26.238497853279114
2018_09_DET_MIN,MIN,DET,0.6521739130434783,0.6818181818181818,131.71144,30.288553,50.71145,-50.71145,0.31111318202106497,-0.31111318202106497,22.695843636989594,-22.695843567154952
2018_09_GB_NE,NE,GB,0.8148148148148148,0.7142857142857143,129.17726,56.822758,36.177258,-36.177258,0.19346127025583848,-0.19346127025583848,15.772950947284698,-15.77295097336173
2018_09_HOU_DEN,DEN,HOU,0.6666666666666666,0.625,71.92997,106.07002,-17.070011,17.070013,-0.0953631907202012,0.09536320137578017,-4.359573543071747,4.359573423862457
2018_09_KC_CLE,CLE,KC,0.8214285714285714,0.8620689655172413,35.103214,142.8968,-53.89679,53.89679,-0.3010993829652584,0.3010993829652584,-20.43497136174119,20.434971392154694
2018_09_LAC_SEA,SEA,LAC,0.7037037037037037,0.7083333333333334,48.655735,132.34425,-41.84425,41.84425,-0.22991346002935054,0.22991346002935054,-25.668710402213037,25.668710470199585
